,purchase_ID,Date at created,Category,Name,Purchase Price,Delivery Price,Total
2404,2405,21-10-2020 14:52:18.017656,Saludable,Puro Verde,11870,5700,17570
2405,2406,21-10-2020 14:52:18.229808,Desayunos · Café,Norma's Ice Cream Café,35000,6300,41300
2406,2407,21-10-2020 14:52:18.341947,Típica,Sopitas y Más,7500,4200,11700
2407,2408,21-10-2020 14:52:18.504132,Saludable,MIMA,11870,3700,15570
2408,2409,21-10-2020 14:52:18.766579,Saludable · Desayunos,Re.al Alimentos Reales,13600,4000,17600
2409,2410,21-10-2020 14:52:18.928827,Desayunos · Panadería,Artesanos,8900,4300,13200
2410,2411,21-10-2020 14:52:19.241451,Saludable · Desayunos,Libre de Culpa,18900,4000,22900
2411,2412,21-10-2020 14:52:19.403813,Desayunos · Típica,La Frijolada,24300,4500,28800
2412,2413,21-10-2020 14:52:19.566213,Sánduches · China,Peru Mix,13600,5900,19500
2413,2414,21-10-2020 14:52:19.678439,Desayunos · Panadería,Decofruta,8900,4700,13600
2414,2415,21-10-2020 14:52:19.992015,Postres · Desayunos,KOKOA & co.,13000,4700,17700
2415,2416,21-10-2020 14:52:20.154476,Típica,Bandejas Mrg,17800,3800,21600
2416,2417,21-10-2020 14:52:20.516983,Saludable · Desayunos,La Estampilla,24300,6000,30300
2417,2418,21-10-2020 14:52:20.629326,Desayunos · Café,Libertario Coffee Roasters,23000,4600,27600
2418,2419,21-10-2020 14:52:20.891586,Saludable · Desayunos,Libre de Culpa,29500,4000,33500
2419,2420,21-10-2020 14:52:21.054006,Postres · Desayunos,Vivalight Market.,53400,6500,59900
2420,2421,21-10-2020 14:52:21.416450,Típica,Campo Victoria,45800,3000,48800
2421,2422,21-10-2020 14:52:21.578850,Desayunos,Butter,12500,6700,19200
2422,2423,21-10-2020 14:52:21.891231,Poke,Poke Go,13000,4600,17600
2423,2424,21-10-2020 14:52:22.253926,Pescados y Mariscos,La Gran Cazuela,10700,3200,13900
2424,2425,21-10-2020 14:52:22.366216,Parrilla,Arepaisa de Medellín,24200,5600,29800
2425,2426,21-10-2020 14:52:22.628632,Parrilla,Rústico Picadería,13600,3800,17400
2426,2427,21-10-2020 14:52:22.740728,Saludable · Desayunos,Libre de Culpa,17800,4000,21800
2427,2428,21-10-2020 14:52:23.003158,Típica · Parrilla,Parrilla Farandula Gourmet,10700,5100,15800
2428,2429,21-10-2020 14:52:23.165736,Saludable,A2manos,11870,4200,16070
2429,2430,21-10-2020 14:52:23.428137,Internacional,Rio Sabores y Experiencias,24200,4100,28300
2430,2431,21-10-2020 14:52:23.690859,Hamburguesas,Bendito Cordero,70000,5800,75800
2431,2432,21-10-2020 14:52:23.803212,Desayunos · Café,Norma's Ice Cream Café,37900,6300,44200
2432,2433,21-10-2020 14:52:23.915633,Sushi,Umi,11870,5600,17470
2433,2434,21-10-2020 14:52:24.278357,Sushi,Kim Pop,17800,5400,23200
2434,2435,21-10-2020 14:52:24.590917,Parrilla,OAK Ahumado y Brebajes,27800,6000,33800
2435,2436,21-10-2020 14:52:24.953639,Saludable,Puro Verde,34500,5700,40200
2436,2437,21-10-2020 14:52:25.165986,Postres · Desayunos,Aury Postres - Comidas & Picadas,13600,4700,18300
2437,2438,21-10-2020 14:52:25.428483,Pizza,Pastas Laurentina,11870,4800,16670
2438,2439,21-10-2020 14:52:25.590883,Pollo · China,China Tao,48750,3500,52250
2439,2440,21-10-2020 14:52:25.903573,Pollo · Desayunos,Candelina,35000,5300,40300
2440,2441,21-10-2020 14:52:26.166076,Desayunos,El Corral - Desayunos,15600,5000,20600
2441,2442,21-10-2020 14:52:26.428577,Desayunos · Italiana,Rceta By Rausch,35000,3600,38600
2442,2443,21-10-2020 14:52:26.791210,Hamburguesas · Desayunos,El Inglés Gastro Pub,53900,6600,60500
2443,2444,21-10-2020 14:52:26.953622,Típica · Parrilla,Typykos,35000,6000,41000
2444,2445,21-10-2020 14:52:27.166149,Asiática,Thai Station,34500,6000,40500
2445,2446,21-10-2020 14:52:27.429076,Parrilla,Carnes la Zarza,7500,4900,12400
2446,2447,21-10-2020 14:52:27.741737,Típica · Parrilla,El Santandereano,37900,5200,43100
2447,2448,21-10-2020 14:52:28.104351,Sánduches · China,Peru Mix,13600,5900,19500
2448,2449,21-10-2020 14:52:28.467105,Italiana,F*cking Good Pizza,17800,4200,22000
2449,2450,21-10-2020 14:52:28.629540,Típica,Cabrito Santandereano,29500,6600,36100
2450,2451,21-10-2020 14:52:28.741789,Saludable · Jugos y Batidos,Berdes Drinks & Salads,27800,3500,31300
2451,2452,21-10-2020 14:52:28.954141,Helados,Orso To Go,24200,6800,31000
2452,2453,21-10-2020 14:52:29.316741,Parrilla,Rústico Picadería,10700,3800,14500
2453,2454,21-10-2020 14:52:29.529253,Comida Rápida · Perros Calientes,Similoa - Comida Rapida,11870,3700,15570
2454,2455,21-10-2020 14:52:29.741646,Típica,Bendita S,31800,4600,36400
2455,2456,21-10-2020 14:52:30.104054,Típica,Bandejas Mrg,48750,3800,52550
2456,2457,21-10-2020 14:52:30.417697,Saludable · Desayunos,Distrito Gourmet,35000,3700,38700
2457,2458,21-10-2020 14:52:30.580035,Sushi · Asiática,Arigato,13600,5300,18900
2458,2459,21-10-2020 14:52:30.842644,Desayunos · Típica,Criollomania,7500,5200,12700
2459,2460,21-10-2020 14:52:31.205266,Pollo · Desayunos,Candelina,15000,5300,20300
2460,2461,21-10-2020 14:52:31.417554,Desayunos · Típica,Peninsula Calentados y Parrilla,24300,3400,27700
2461,2462,21-10-2020 14:52:31.680262,Peruana,Masivo,13600,5800,19400
2462,2463,21-10-2020 14:52:31.942801,Saludable · Típica,Saludable Mrg,65000,5800,70800
2463,2464,21-10-2020 14:52:32.155339,Sushi,Umi,29500,5600,35100
2464,2465,21-10-2020 14:52:32.518030,Típica,La Herencia,12500,5900,18400
2465,2466,21-10-2020 14:52:32.830590,Saludable · Parrilla,The Angels Grill and Drinks,18900,6200,25100
2466,2467,21-10-2020 14:52:33.092953,Hamburguesas,Bendito Cordero,35000,5800,40800
2467,2468,21-10-2020 14:52:33.205414,Postres,Beiked,10700,4000,14700
2468,2469,21-10-2020 14:52:33.567931,Desayunos,El Corral - Desayunos,11870,5000,16870
2469,2470,21-10-2020 14:52:33.930566,Crepes,San Crepes,18900,4900,23800
2470,2471,21-10-2020 14:52:34.042945,Desayunos · Típica,Cochon,29500,3300,32800
2471,2472,21-10-2020 14:52:34.355512,Típica,Cazuelitas 93,7500,3900,11400
2472,2473,21-10-2020 14:52:34.718155,Parrilla,Restaurante Bar Mi Ranchito,15000,5200,20200
2473,2474,21-10-2020 14:52:34.980612,Desayunos · Parrilla,Mi Patria,9000,4600,13600
2474,2475,21-10-2020 14:52:35.193222,Café · Helados,Sofia heladería y café,37900,5800,43700
2475,2476,21-10-2020 14:52:35.405917,Postres · Desayunos,Restaurante Cornelia,18900,5500,24400
2476,2477,21-10-2020 14:52:35.719812,Desayunos · Café,Frambas,8900,3400,12300
2477,2478,21-10-2020 14:52:35.982432,Hamburguesas · Saludable,Restaurant Inn,65000,6100,71100
2478,2479,21-10-2020 14:52:36.345063,Pollo,Oliva Va,11870,5600,17470
2479,2480,21-10-2020 14:52:36.657625,Desayunos,Sunny Breakfast Brunch,7500,4300,11800
2480,2481,21-10-2020 14:52:36.869912,Pollo · Sánduches,Pollos Century,17800,3000,20800
2481,2482,21-10-2020 14:52:37.182516,Parrilla,Restaurante Bar Mi Ranchito,15000,5200,20200
2482,2483,21-10-2020 14:52:37.395067,Desayunos · Típica,Fogón Sangileño,35000,5000,40000
2483,2484,21-10-2020 14:52:37.557693,Mexicana,La leyenda mexican kitchen,15600,3200,18800
2484,2485,21-10-2020 14:52:37.770241,Postres,La Tertulia,65000,3400,68400
2485,2486,21-10-2020 14:52:37.932647,Desayunos · Sánduches,Frutos del Bosque,24300,3500,27800
2486,2487,21-10-2020 14:52:38.245414,Sushi,Canoa To Go,27800,5900,33700
2487,2488,21-10-2020 14:52:38.507832,Desayunos · Típica,La Frijolada,23000,4500,27500
2488,2489,21-10-2020 14:52:38.820569,Parrilla,OAK Ahumado y Brebajes,23000,6000,29000
2489,2490,21-10-2020 14:52:39.133294,Hamburguesas · Saludable,Restaurant Inn,10700,6100,16800
2490,2491,21-10-2020 14:52:39.495989,Desayunos · Típica,La Parrilla Dorada Polo,31800,6600,38400
2491,2492,21-10-2020 14:52:39.708513,Típica,Bandejas Mrg,9000,3800,12800
2492,2493,21-10-2020 14:52:39.870963,Pollo · Pescados y Mariscos,Bang Bang Rice,8900,3400,12300
2493,2494,21-10-2020 14:52:40.133633,Saludable · Desayunos,Copacabana Açai Bowls,35000,3000,38000
2494,2495,21-10-2020 14:52:40.296043,Sushi,Canoa To Go,48750,5900,54650
2495,2496,21-10-2020 14:52:40.658949,Desayunos,Señor Desayuno,23000,6800,29800
2496,2497,21-10-2020 14:52:40.872886,Desayunos,La Frijolada Desayunos,13600,4400,18000
2497,2498,21-10-2020 14:52:41.035537,Internacional,Rio Sabores y Experiencias,24200,4100,28300
2498,2499,21-10-2020 14:52:41.348412,Saludable · Típica,Saludable Mrg,12500,5800,18300
2499,2500,21-10-2020 14:52:41.561054,Desayunos · Típica,Peninsula Calentados y Parrilla,53900,3400,57300
2500,2501,21-10-2020 14:52:41.673574,Saludable · Parrilla,Box,35000,3700,38700
2501,2502,21-10-2020 14:52:41.986523,Desayunos · Típica,Alce,11870,4900,16770
2502,2503,21-10-2020 14:52:42.099227,Parrilla,Beraca Parrilla Bbq,11870,5600,17470
2503,2504,21-10-2020 14:52:42.462191,Pollo · Sánduches,Pollos Century,8900,3000,11900
2504,2505,21-10-2020 14:52:42.574749,Típica · Parrilla,Mi Ranchito Parrilla,7500,4400,11900
2505,2506,21-10-2020 14:52:42.787446,Pollo · Desayunos,Piaf,10700,6500,17200
2506,2507,21-10-2020 14:52:42.899929,Café · Helados,Sofia heladería y café,34500,5800,40300
2507,2508,21-10-2020 14:52:43.162602,Desayunos · Panadería,Premium Break Bakery,12500,3700,16200
2508,2509,21-10-2020 14:52:43.475338,Postres,Beiked,53900,4000,57900
2509,2510,21-10-2020 14:52:43.738007,Postres · Helados,Mahé,53900,6000,59900
2510,2511,21-10-2020 14:52:43.900479,Desayunos · Mexicana,La Mera Mera - Mexicana,10700,3100,13800
2511,2512,21-10-2020 14:52:44.113119,Postres,La Galeta,65000,3000,68000
2512,2513,21-10-2020 14:52:44.275706,Italiana,F*cking Good Pizza,34500,4200,38700
2513,2514,21-10-2020 14:52:44.538329,Parrilla,Restaurante Bar Mi Ranchito,29500,5200,34700
2514,2515,21-10-2020 14:52:44.650961,Típica,La Olla de Barro,13000,5300,18300
2515,2516,21-10-2020 14:52:44.863511,Típica,Salsig,18900,5600,24500
2516,2517,21-10-2020 14:52:45.226320,Desayunos · Panadería,Pasteleite,12500,5900,18400
2517,2518,21-10-2020 14:52:45.539108,Postres · Desayunos,Maltihelado,37900,4500,42400
2518,2519,21-10-2020 14:52:45.851925,Desayunos · Panadería,Ficchi Panadería,53900,3100,57000
2519,2520,21-10-2020 14:52:46.114779,Desayunos · Internacional,Camilia,13000,3900,16900
2520,2521,21-10-2020 14:52:46.227429,Desayunos · Empanadas,Mis Delicias,12500,3200,15700
2521,2522,21-10-2020 14:52:46.540284,Alta Cocina · Parrilla,Criterión,65000,6000,71000
2522,2523,21-10-2020 14:52:46.853179,Parrilla,El Tambor,17800,6800,24600
2523,2524,21-10-2020 14:52:47.066028,Postres · Saludable,Ana Rebana,13000,6300,19300
2524,2525,21-10-2020 14:52:47.278731,Típica,La Olla de Barro,34500,5300,39800
2525,2526,21-10-2020 14:52:47.441373,Pollo · Saludable,Gratina,9000,4200,13200
2526,2527,21-10-2020 14:52:47.804317,Típica · Parrilla,El Santandereano,45800,5200,51000
2527,2528,21-10-2020 14:52:48.117444,Desayunos · Panadería,Le Pain Quotidien,11870,3900,15770
2528,2529,21-10-2020 14:52:48.430144,Pescados y Mariscos,Pescadero Héroes del Mar,12500,6600,19100
2529,2530,21-10-2020 14:52:48.792904,Típica,Campo Victoria,35000,3000,38000
2530,2531,21-10-2020 14:52:49.105680,Saludable · Desayunos,La Cesta,31800,4700,36500
2531,2532,21-10-2020 14:52:49.218428,Desayunos · Panadería,Juliana Restaurante,13000,6100,19100
2532,2533,21-10-2020 14:52:49.431243,Saludable · Desayunos,Básico y elemental,23000,5000,28000
2533,2534,21-10-2020 14:52:49.744050,Saludable · Desayunos,Raices Bienestar Gourmet,23000,6600,29600
2534,2535,21-10-2020 14:52:49.906688,Desayunos · Pescados y Mariscos,Gypsy Bistro,24200,4500,28700
2535,2536,21-10-2020 14:52:50.019165,Asiática,Thai Station,13000,6000,19000
2536,2537,21-10-2020 14:52:50.382324,Saludable · Desayunos,La Cesta,48750,4700,53450
2537,2538,21-10-2020 14:52:50.745254,Parrilla,OAK Ahumado y Brebajes,17800,6000,23800
2538,2539,21-10-2020 14:52:50.857788,Típica · Parrilla,Typykos,24200,6000,30200
2539,2540,21-10-2020 14:52:51.020401,Postres · Desayunos,BagBog Bagels,12500,6400,18900
2540,2541,21-10-2020 14:52:51.384635,Típica,Campo Victoria,70000,3000,73000
2541,2542,21-10-2020 14:52:51.747641,Mexicana,Hidalgo Taquería,39700,4900,44600
2542,2543,21-10-2020 14:52:51.960379,Hamburguesas · Saludable,Restaurant Inn,15000,6100,21100
2543,2544,21-10-2020 14:52:52.173012,Típica · Pescados y Mariscos,Arroces Mrg,48750,4300,53050
2544,2545,21-10-2020 14:52:52.285489,Típica,Baondish,35000,5800,40800
2545,2546,21-10-2020 14:52:52.548135,Internacional,La Esquina con Sabor Parrilla,39700,3000,42700
2546,2547,21-10-2020 14:52:52.711133,Saludable,Hanai - Bowls Saludables,27800,5900,33700
2547,2548,21-10-2020 14:52:53.023989,Hamburguesas,Gofi Burger,10700,5100,15800
2548,2549,21-10-2020 14:52:53.186856,Pescados y Mariscos,Fish Place - Del Mar,15600,5400,21000
2549,2550,21-10-2020 14:52:53.299466,Italiana,Bocatto Di Passo,7500,5000,12500
2550,2551,21-10-2020 14:52:53.512086,Saludable · Desayunos,Malú,29500,3700,33200
2551,2552,21-10-2020 14:52:53.724880,Saludable,MIMA,15600,3700,19300
2552,2553,21-10-2020 14:52:53.837411,Parrilla,Antojo a Domicilio,24200,5000,29200
2553,2554,21-10-2020 14:52:54.200355,Desayunos · Típica,Rojo Gourmet,29500,4700,34200
2554,2555,21-10-2020 14:52:54.463188,Desayunos · Típica,Desayunadero de la 42,7500,5900,13400
2555,2556,21-10-2020 14:52:54.575794,Hamburguesas · Alitas,Beer,39700,6600,46300
2556,2557,21-10-2020 14:52:54.888769,Saludable,Hanai - Bowls Saludables,48750,5900,54650
2557,2558,21-10-2020 14:52:55.201651,Desayunos · Típica,La Frijolada,15000,4500,19500
2558,2559,21-10-2020 14:52:55.464362,Sushi · Asiática,Arigato,29500,5300,34800
2559,2560,21-10-2020 14:52:55.777266,Desayunos · Panadería,Siena Café,37900,3700,41600
2560,2561,21-10-2020 14:52:56.089954,Parrilla,Arepaisa de Medellín,53900,5600,59500
2561,2562,21-10-2020 14:52:56.202588,Peruana,Masivo,70000,5800,75800
2562,2563,21-10-2020 14:52:56.315263,Postres · Desayunos,BagBog Bagels,10700,6400,17100
2563,2564,21-10-2020 14:52:56.630304,Postres · Desayunos,Cosmo Cookies,34500,5900,40400
2564,2565,21-10-2020 14:52:56.793240,Desayunos · Típica,Alce,29500,4900,34400
2565,2566,21-10-2020 14:52:57.055940,Parrilla · Café,Gaira Café,70000,4400,74400
2566,2567,21-10-2020 14:52:57.218842,Hamburguesas,Gofi Burger,39700,5100,44800
2567,2568,21-10-2020 14:52:57.531801,Desayunos,Cafetería el Kippe,34500,3200,37700
2568,2569,21-10-2020 14:52:57.794652,Desayunos · Café,Libertario Coffee Roasters,10700,4600,15300
2569,2570,21-10-2020 14:52:58.007305,Hamburguesas · Alitas,Beer,17800,6600,24400
2570,2571,21-10-2020 14:52:58.120115,Pollo · Saludable,Gratina,11870,4200,16070
2571,2572,21-10-2020 14:52:58.232967,Desayunos · Panadería,Limarys,24200,6500,30700
2572,2573,21-10-2020 14:52:58.445819,Comida Rápida · Perros Calientes,Similoa - Comida Rapida,48750,3700,52450
2573,2574,21-10-2020 14:52:58.608507,Desayunos · Café,Aromacafé el Placer de Compartir,24200,5000,29200
2574,2575,21-10-2020 14:52:58.871659,Desayunos · Típica,Alce,37900,4900,42800
2575,2576,21-10-2020 14:52:59.084530,Típica,Bendita S,15600,4600,20200
2576,2577,21-10-2020 14:52:59.247395,Desayunos · Empanadas,Empanadas Doraditas.com,23000,3000,26000
2577,2578,21-10-2020 14:52:59.460523,Desayunos · Típica,Peninsula Calentados y Parrilla,13600,3400,17000
2578,2579,21-10-2020 14:52:59.773550,Hamburguesas,Burger Society,13600,4100,17700
2579,2580,21-10-2020 14:53:00.136537,Típica · Parrilla,La Parilla de David,37900,3100,41000
2580,2581,21-10-2020 14:53:00.449664,Postres · Desayunos,Aury Postres - Comidas & Picadas,53900,4700,58600
2581,2582,21-10-2020 14:53:00.762600,Postres,Toledo Pastelería,34500,6800,41300
2582,2583,21-10-2020 14:53:00.875492,Desayunos · Típica,Cochon,35000,3300,38300
2583,2584,21-10-2020 14:53:01.238456,Desayunos · Café,vereda central calle 99,23000,5700,28700
2584,2585,21-10-2020 14:53:01.351345,Parrilla,Restaurante Bar Mi Ranchito,18900,5200,24100
2585,2586,21-10-2020 14:53:01.715781,Saludable,Ventura Soup y Salad,23000,3800,26800
2586,2587,21-10-2020 14:53:01.878947,Desayunos · Helados,San Giorgio Gelateria,12500,3100,15600
2587,2588,21-10-2020 14:53:02.091964,Desayunos,Archies Desayunos,35000,3100,38100
2588,2589,21-10-2020 14:53:02.455301,Típica,Sopitas y Más,53900,4200,58100
2589,2590,21-10-2020 14:53:02.618425,Pollo · Desayunos,Piaf,11870,6500,18370
2590,2591,21-10-2020 14:53:02.881507,Desayunos,Desayunos en Bogotá,53400,3400,56800
2591,2592,21-10-2020 14:53:03.044187,Postres · Desayunos,Aury Postres - Comidas & Picadas,15600,4700,20300
2592,2593,21-10-2020 14:53:03.307012,Desayunos · Panadería,Santa Juana Food Bar,70000,5900,75900
2593,2594,21-10-2020 14:53:03.670073,Desayunos · Panadería,Limarys,34500,6500,41000
2594,2595,21-10-2020 14:53:03.982996,Sushi,Sushi Reel,13000,4700,17700
2595,2596,21-10-2020 14:53:04.196022,Parrilla,Arroces Maria Paula,13600,6800,20400
2596,2597,21-10-2020 14:53:04.358818,Desayunos,Sr Buñuelo,35000,6400,41400
2597,2598,21-10-2020 14:53:04.471554,Desayunos · Típica,90 Calentados,24200,3700,27900
2598,2599,21-10-2020 14:53:04.734734,Desayunos · Típica,D'Porco - Lechona,13000,6300,19300
2599,2600,21-10-2020 14:53:05.097962,Peruana,Uma Cantina Peruana,53400,3200,56600
2600,2601,21-10-2020 14:53:05.411176,Comida Rápida · Perros Calientes,Similoa - Comida Rapida,34500,3700,38200
2601,2602,21-10-2020 14:53:05.624159,Internacional,Rio Sabores y Experiencias,53400,4100,57500
2602,2603,21-10-2020 14:53:05.787267,Desayunos · Típica,D´Porco,7500,3900,11400
2603,2604,21-10-2020 14:53:06.000221,Alta Cocina · Italiana,Trattoria de la Plaza,24200,6000,30200
2604,2605,21-10-2020 14:53:06.363208,Crepes,San Crepes,39700,4900,44600
2605,2606,21-10-2020 14:53:06.526156,Desayunos · Café,Aromacafé el Placer de Compartir,31800,5000,36800
2606,2607,21-10-2020 14:53:06.890242,Hamburguesas,Gofi Burger,18900,5100,24000
2607,2608,21-10-2020 14:53:07.203416,Saludable · Desayunos,Maracuyá,10700,6700,17400
2608,2609,21-10-2020 14:53:07.416439,Saludable · Desayunos,La Cesta,24200,4700,28900
2609,2610,21-10-2020 14:53:07.779525,Parrilla,El Tambor,34500,6800,41300
2610,2611,21-10-2020 14:53:08.142876,Café · Helados,Sofia heladería y café,48750,5800,54550
2611,2612,21-10-2020 14:53:08.456174,Típica,Sopitas y Más,11870,4200,16070
2612,2613,21-10-2020 14:53:08.819119,Desayunos · Típica,D´Porco,27800,3900,31700
2613,2614,21-10-2020 14:53:09.132136,Típica · Parrilla,El Portal de la Antigua,65000,5600,70600
2614,2615,21-10-2020 14:53:09.445450,Típica,El Mondongo y Mucho Mas,18900,5600,24500
2615,2616,21-10-2020 14:53:09.758487,Típica,El Mondongo y Mucho Mas,24300,5600,29900
2616,2617,21-10-2020 14:53:10.021457,Postres · Desayunos,Jacques Pastelería,45800,5900,51700
2617,2618,21-10-2020 14:53:10.234271,Típica · Pescados y Mariscos,Arroces Mrg,48750,4300,53050
2618,2619,21-10-2020 14:53:10.397099,Saludable · Desayunos,Bon Eat - Saludable,37900,4800,42700
2619,2620,21-10-2020 14:53:10.760273,Parrilla,Arroces Maria Paula,35000,6800,41800
2620,2621,21-10-2020 14:53:10.923132,Postres · Desayunos,Maria Luisa - Postres,11870,4300,16170
2621,2622,21-10-2020 14:53:11.286176,Hamburguesas · Pescados y Mariscos,El Velero,18900,6500,25400
2622,2623,21-10-2020 14:53:11.499094,Típica · Pescados y Mariscos,La Vitualla,29500,6300,35800
2623,2624,21-10-2020 14:53:11.612074,Típica · Parrilla,Typykos,45800,6000,51800
2624,2625,21-10-2020 14:53:11.825070,Desayunos,Bagel Shop,48750,3200,51950
2625,2626,21-10-2020 14:53:11.939100,Desayunos · Típica,D´Porco,23000,3900,26900
2626,2627,21-10-2020 14:53:12.052186,Típica,Salsig,65000,5600,70600
2627,2628,21-10-2020 14:53:12.415126,Desayunos · Sánduches,Garnish,15000,5200,20200
2628,2629,21-10-2020 14:53:12.778574,Desayunos,Jacinta Arepas de Huevo,34500,4000,38500
2629,2630,21-10-2020 14:53:12.891452,Pollo,Heart & Cooking,34500,5000,39500
2630,2631,21-10-2020 14:53:13.054462,Pollo · Típica,Auyama,35000,3900,38900
2631,2632,21-10-2020 14:53:13.267430,Desayunos · Típica,Peninsula Calentados y Parrilla,53900,3400,57300
